,index,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
365,1547,2010,OH,HIGHLAND,39,71,39071,Heroin,92,527,70999
366,1548,2010,OH,HIGHLAND,39,71,39071,Methadone,2,527,70999
367,1549,2010,OH,HOCKING,39,73,39073,Buprenorphine,1,66,70999
368,1550,2010,OH,HOCKING,39,73,39073,Hydrocodone,5,66,70999
369,1551,2010,OH,HOLMES,39,75,39075,Methadone,1,129,70999
370,1554,2010,OH,HURON,39,77,39077,Buprenorphine,2,240,70999
371,1555,2010,OH,HURON,39,77,39077,Hydrocodone,9,240,70999
372,1557,2010,OH,JACKSON,39,79,39079,Buprenorphine,6,632,70999
373,1558,2010,OH,JACKSON,39,79,39079,Codeine,1,632,70999
374,1559,2010,OH,JACKSON,39,79,39079,Morphine,5,632,70999
375,1573,2010,OH,KNOX,39,83,39083,Heroin,1,31,70999
376,1583,2010,OH,LAWRENCE,39,87,39087,Oxycodone,96,156,70999
377,1593,2010,OH,LORAIN,39,93,39093,Buprenorphine,3,232,70999
378,1594,2010,OH,LORAIN,39,93,39093,Morphine,1,232,70999
379,1596,2010,OH,LUCAS,39,95,39095,Oxycodone,301,1995,70999
380,1597,2010,OH,LUCAS,39,95,39095,Oxymorphone,4,1995,70999
381,1601,2010,OH,MADISON,39,97,39097,Morphine,5,447,70999
382,1603,2010,OH,MAHONING,39,99,39099,Fentanyl,1,2309,70999
383,1604,2010,OH,MAHONING,39,99,39099,Heroin,358,2309,70999
384,1606,2010,OH,LICKING,39,89,39089,Buprenorphine,5,1639,70999
385,1607,2010,OH,LICKING,39,89,39089,Codeine,1,1639,70999
386,1613,2010,OH,LORAIN,39,93,39093,Heroin,14,232,70999
387,1616,2010,OH,LUCAS,39,95,39095,Hydrocodone,31,1995,70999
388,1626,2010,OH,MADISON,39,97,39097,Heroin,41,447,70999
389,1627,2010,OH,MADISON,39,97,39097,Methadone,5,447,70999
390,1628,2010,OH,MADISON,39,97,39097,Propoxyphene,1,447,70999
391,1631,2010,OH,MAHONING,39,99,39099,Hydromorphone,6,2309,70999
392,1632,2010,OH,MAHONING,39,99,39099,Methadone,18,2309,70999
393,1645,2010,OH,MEDINA,39,103,39103,Propoxyphene,3,744,70999
394,1646,2010,OH,MEIGS,39,105,39105,Heroin,3,102,70999
395,1647,2010,OH,MEIGS,39,105,39105,Methadone,2,102,70999
396,1649,2010,OH,MERCER,39,107,39107,Hydromorphone,1,92,70999
397,1650,2010,OH,MERCER,39,107,39107,Methadone,1,92,70999
398,1653,2010,OH,MONROE,39,111,39111,Oxycodone,1,2,70999
399,1656,2010,OH,MONTGOMERY,39,113,39113,Hydromorphone,5,7798,70999
400,1663,2010,OH,MORGAN,39,115,39115,Methadone,1,107,70999
401,1665,2010,OH,MORROW,39,117,39117,Buprenorphine,1,198,70999
402,1668,2010,OH,MUSKINGUM,39,119,39119,Heroin,1,225,70999
403,1669,2010,OH,MUSKINGUM,39,119,39119,Propoxyphene,1,225,70999
404,1682,2010,OH,OTTAWA,39,123,39123,Oxycodone,9,231,70999
405,1688,2010,OH,PERRY,39,127,39127,Oxycodone,17,211,70999
406,1697,2010,OH,PIKE,39,131,39131,Methadone,5,251,70999
407,1700,2010,OH,PORTAGE,39,133,39133,Buprenorphine,11,1263,70999
408,1701,2010,OH,PORTAGE,39,133,39133,Fentanyl,2,1263,70999
409,1702,2010,OH,PORTAGE,39,133,39133,Propoxyphene,1,1263,70999
410,1705,2010,OH,LUCAS,39,95,39095,Codeine,5,1995,70999
411,1715,2010,OH,MADISON,39,97,39097,Oxycodone,34,447,70999
412,1719,2010,OH,MARION,39,101,39101,Hydromorphone,1,307,70999
413,1728,2010,OH,MEDINA,39,103,39103,Morphine,12,744,70999
414,1729,2010,OH,MEDINA,39,103,39103,Oxymorphone,4,744,70999
415,1730,2010,OH,MEIGS,39,105,39105,Oxycodone,22,102,70999
416,1731,2010,OH,MEIGS,39,105,39105,Oxymorphone,2,102,70999
417,1735,2010,OH,MIAMI,39,109,39109,Buprenorphine,2,458,70999
418,1736,2010,OH,MIAMI,39,109,39109,Hydrocodone,9,458,70999
419,1748,2010,OH,MORROW,39,117,39117,Hydrocodone,5,198,70999
420,1757,2010,OH,NOBLE,39,121,39121,Oxycodone,2,5,70999
421,1764,2010,OH,OTTAWA,39,123,39123,Heroin,4,231,70999
422,1767,2010,OH,PAULDING,39,125,39125,Propoxyphene,1,28,70999
423,1769,2010,OH,PERRY,39,127,39127,Heroin,66,211,70999
424,1772,2010,OH,PICKAWAY,39,129,39129,Buprenorphine,12,463,70999
425,1773,2010,OH,PICKAWAY,39,129,39129,Hydrocodone,32,463,70999
426,1775,2010,OH,PORTAGE,39,133,39133,Morphine,9,1263,70999
427,1786,2010,OH,RICHLAND,39,139,39139,Buprenorphine,7,617,70999
428,1787,2010,OH,RICHLAND,39,139,39139,Hydrocodone,10,617,70999
429,1788,2010,OH,RICHLAND,39,139,39139,Tramadol,3,617,70999
430,1796,2010,OH,ROSS,39,141,39141,Fentanyl,1,948,70999
431,1797,2010,OH,ROSS,39,141,39141,Heroin,44,948,70999
432,1798,2010,OH,ROSS,39,141,39141,Methadone,12,948,70999
433,1799,2010,OH,ROSS,39,141,39141,Propoxyphene,2,948,70999
434,1804,2010,OH,SCIOTO,39,145,39145,Buprenorphine,10,805,70999
435,1805,2010,OH,LUCAS,39,95,39095,Hydromorphone,21,1995,70999
436,1806,2010,OH,LUCAS,39,95,39095,Methadone,11,1995,70999
437,1812,2010,OH,MADISON,39,97,39097,Buprenorphine,2,447,70999
438,1815,2010,OH,MAHONING,39,99,39099,Hydrocodone,65,2309,70999
439,1816,2010,OH,MAHONING,39,99,39099,Oxycodone,116,2309,70999
440,1821,2010,OH,MARION,39,101,39101,Morphine,4,307,70999
441,1834,2010,OH,MEDINA,39,103,39103,Codeine,2,744,70999
442,1844,2010,OH,MONTGOMERY,39,113,39113,Buprenorphine,22,7798,70999
443,1845,2010,OH,MONTGOMERY,39,113,39113,Propoxyphene,6,7798,70999
444,1848,2010,OH,MORGAN,39,115,39115,Hydrocodone,14,107,70999
445,1849,2010,OH,MORGAN,39,115,39115,Oxycodone,14,107,70999
446,1850,2010,OH,MORROW,39,117,39117,Heroin,13,198,70999
447,1851,2010,OH,MORROW,39,117,39117,Propoxyphene,1,198,70999
448,1870,2010,OH,PAULDING,39,125,39125,Oxycodone,1,28,70999
449,1876,2010,OH,PIKE,39,131,39131,Heroin,6,251,70999
450,1879,2010,OH,PORTAGE,39,133,39133,Hydromorphone,3,1263,70999
451,1884,2010,OH,PREBLE,39,135,39135,Buprenorphine,1,98,70999
452,1903,2010,OH,ROSS,39,141,39141,Morphine,8,948,70999
453,1905,2010,OH,MAHONING,39,99,39099,Propoxyphene,5,2309,70999
454,1907,2010,OH,MARION,39,101,39101,Oxycodone,36,307,70999
455,1908,2010,OH,MARION,39,101,39101,Oxymorphone,2,307,70999
456,1916,2010,OH,MEDINA,39,103,39103,Methadone,2,744,70999
457,1924,2010,OH,MONTGOMERY,39,113,39113,Oxycodone,126,7798,70999
458,1925,2010,OH,MONTGOMERY,39,113,39113,Oxymorphone,1,7798,70999
459,1933,2010,OH,MUSKINGUM,39,119,39119,Hydromorphone,1,225,70999
460,1943,2010,OH,OTTAWA,39,123,39123,Morphine,1,231,70999
461,1950,2010,OH,PICKAWAY,39,129,39129,Oxycodone,71,463,70999
462,1951,2010,OH,PIKE,39,131,39131,Oxycodone,60,251,70999
463,1960,2010,OH,PREBLE,39,135,39135,Oxycodone,5,98,70999
464,1965,2010,OH,PUTNAM,39,137,39137,Hydrocodone,1,38,70999
465,1969,2010,OH,RICHLAND,39,139,39139,Methadone,5,617,70999
466,1980,2010,OH,SANDUSKY,39,143,39143,Propoxyphene,3,158,70999
467,1982,2010,OH,SCIOTO,39,145,39145,Oxycodone,379,805,70999
468,1983,2010,OH,SCIOTO,39,145,39145,Oxymorphone,2,805,70999
469,1987,2010,OH,SENECA,39,147,39147,Buprenorphine,4,225,70999
470,1988,2010,OH,SENECA,39,147,39147,Codeine,1,225,70999
471,1989,2010,OH,SENECA,39,147,39147,Hydrocodone,12,225,70999
472,1990,2010,OH,SENECA,39,147,39147,Morphine,1,225,70999
473,1991,2010,OH,SHELBY,39,149,39149,Fentanyl,3,383,70999
474,1992,2010,OH,SHELBY,39,149,39149,Heroin,38,383,70999
475,2004,2010,OH,MAHONING,39,99,39099,Codeine,6,2309,70999
476,2005,2010,OH,MARION,39,101,39101,Buprenorphine,6,307,70999
477,2013,2010,OH,MEDINA,39,103,39103,Heroin,92,744,70999
478,2014,2010,OH,MEDINA,39,103,39103,Hydrocodone,28,744,70999
479,2015,2010,OH,MEDINA,39,103,39103,Oxycodone,80,744,70999
480,2016,2010,OH,MEIGS,39,105,39105,Hydrocodone,11,102,70999
481,2020,2010,OH,MERCER,39,107,39107,Fentanyl,2,92,70999
482,2021,2010,OH,MERCER,39,107,39107,Morphine,7,92,70999
483,2025,2010,OH,MIAMI,39,109,39109,Dextropropoxyphene,3,458,70999
484,2026,2010,OH,MIAMI,39,109,39109,Morphine,4,458,70999
485,2034,2010,OH,MONTGOMERY,39,113,39113,Dextropropoxyphene,6,7798,70999
486,2035,2010,OH,MONTGOMERY,39,113,39113,Morphine,17,7798,70999
487,2037,2010,OH,MORGAN,39,115,39115,Heroin,10,107,70999
488,2038,2010,OH,MORROW,39,117,39117,Oxycodone,20,198,70999
489,2039,2010,OH,MUSKINGUM,39,119,39119,Hydrocodone,6,225,70999
490,2040,2010,OH,MUSKINGUM,39,119,39119,Oxycodone,24,225,70999
491,2056,2010,OH,PAULDING,39,125,39125,Heroin,6,28,70999
492,2062,2010,OH,PICKAWAY,39,129,39129,Morphine,7,463,70999
493,2069,2010,OH,PREBLE,39,135,39135,Morphine,2,98,70999
494,2076,2010,OH,PUTNAM,39,137,39137,Heroin,4,38,70999
495,2083,2010,OH,RICHLAND,39,139,39139,Hydromorphone,1,617,70999
496,2084,2010,OH,RICHLAND,39,139,39139,Morphine,3,617,70999
497,2092,2010,OH,ROSS,39,141,39141,Buprenorphine,10,948,70999
498,2095,2010,OH,SANDUSKY,39,143,39143,Oxycodone,2,158,70999
499,2096,2010,OH,SANDUSKY,39,143,39143,Oxymorphone,1,158,70999
500,2098,2010,OH,SCIOTO,39,145,39145,Hydromorphone,1,805,70999
501,2100,2010,OH,SENECA,39,147,39147,Oxycodone,37,225,70999
502,2101,2010,OH,SHELBY,39,149,39149,Dextropropoxyphene,2,383,70999
503,2102,2010,OH,SHELBY,39,149,39149,Morphine,4,383,70999
504,2113,2010,OH,MONTGOMERY,39,113,39113,Fentanyl,3,7798,70999
505,2114,2010,OH,MONTGOMERY,39,113,39113,Heroin,1265,7798,70999
506,2115,2010,OH,MONTGOMERY,39,113,39113,Tramadol,1,7798,70999
507,2118,2010,OH,MORGAN,39,115,39115,Morphine,5,107,70999
508,2120,2010,OH,MORROW,39,117,39117,Methadone,6,198,70999
509,2135,2010,OH,PERRY,39,127,39127,Hydromorphone,1,211,70999
510,2136,2010,OH,PERRY,39,127,39127,Opiates,1,211,70999
511,2140,2010,OH,PICKAWAY,39,129,39129,Methadone,4,463,70999
512,2141,2010,OH,PIKE,39,131,39131,Hydrocodone,9,251,70999
513,2149,2010,OH,PREBLE,39,135,39135,Hydrocodone,8,98,70999
514,2165,2010,OH,ROSS,39,141,39141,Dextropropoxyphene,2,948,70999
515,2168,2010,OH,SANDUSKY,39,143,39143,Codeine,1,158,70999
516,2169,2010,OH,SANDUSKY,39,143,39143,Hydrocodone,2,158,70999
517,2172,2010,OH,SCIOTO,39,145,39145,Fentanyl,1,805,70999
518,2173,2010,OH,SCIOTO,39,145,39145,Heroin,17,805,70999
519,2174,2010,OH,SCIOTO,39,145,39145,Methadone,4,805,70999
520,2177,2010,OH,SENECA,39,147,39147,Propoxyphene,5,225,70999
521,2178,2010,OH,SHELBY,39,149,39149,Oxycodone,7,383,70999
522,2186,2010,OH,STARK,39,151,39151,Codeine,4,2991,70999
523,2187,2010,OH,STARK,39,151,39151,Morphine,12,2991,70999
524,2190,2010,OH,SUMMIT,39,153,39153,Oxymorphone,3,1380,70999
525,2194,2010,OH,TRUMBULL,39,155,39155,Oxycodone,84,1159,70999
526,2195,2010,OH,TRUMBULL,39,155,39155,Oxymorphone,1,1159,70999
527,2196,2010,OH,TUSCARAWAS,39,157,39157,Fentanyl,1,390,70999
528,2197,2010,OH,TUSCARAWAS,39,157,39157,Propoxyphene,1,390,70999
529,2198,2010,OH,UNION,39,159,39159,Heroin,33,171,70999
530,2200,2010,OH,VAN WERT,39,161,39161,Hydromorphone,1,149,70999
531,2204,2010,OH,MIAMI,39,109,39109,Heroin,56,458,70999
532,2205,2010,OH,MIAMI,39,109,39109,Methadone,5,458,70999
533,2209,2010,OH,MONTGOMERY,39,113,39113,Codeine,7,7798,70999
534,2210,2010,OH,MONTGOMERY,39,113,39113,Hydrocodone,177,7798,70999
535,2211,2010,OH,MONTGOMERY,39,113,39113,Methadone,49,7798,70999
536,2215,2010,OH,MORROW,39,117,39117,Morphine,1,198,70999
537,2218,2010,OH,MUSKINGUM,39,119,39119,Buprenorphine,2,225,70999
538,2232,2010,OH,PICKAWAY,39,129,39129,Codeine,2,463,70999
539,2234,2010,OH,PIKE,39,131,39131,Buprenorphine,2,251,70999
540,2235,2010,OH,PIKE,39,131,39131,Morphine,8,251,70999
541,2239,2010,OH,PORTAGE,39,133,39133,Oxycodone,58,1263,70999
542,2240,2010,OH,PORTAGE,39,133,39133,Oxymorphone,5,1263,70999
543,2245,2010,OH,PREBLE,39,135,39135,Heroin,13,98,70999
544,2246,2010,OH,PREBLE,39,135,39135,Propoxyphene,1,98,70999
545,2254,2010,OH,RICHLAND,39,139,39139,Heroin,101,617,70999
546,2255,2010,OH,RICHLAND,39,139,39139,Propoxyphene,1,617,70999
547,2262,2010,OH,ROSS,39,141,39141,Codeine,2,948,70999
548,2263,2010,OH,ROSS,39,141,39141,Hydrocodone,69,948,70999
549,2278,2010,OH,STARK,39,151,39151,Buprenorphine,3,2991,70999
550,2283,2010,OH,TRUMBULL,39,155,39155,Fentanyl,1,1159,70999
551,2284,2010,OH,TRUMBULL,39,155,39155,Hydrocodone,54,1159,70999
552,2285,2010,OH,TUSCARAWAS,39,157,39157,Hydromorphone,4,390,70999
553,2286,2010,OH,UNION,39,159,39159,Hydrocodone,7,171,70999
554,2287,2010,OH,UNION,39,159,39159,Tramadol,1,171,70999
555,2289,2010,OH,VAN WERT,39,161,39161,Propoxyphene,1,149,70999
556,2306,2010,OH,PREBLE,39,135,39135,Hydromorphone,1,98,70999
557,2307,2010,OH,PREBLE,39,135,39135,Methadone,2,98,70999
558,2326,2010,OH,ROSS,39,141,39141,Oxycodone,303,948,70999
559,2327,2010,OH,ROSS,39,141,39141,Oxymorphone,4,948,70999
560,2330,2010,OH,SCIOTO,39,145,39145,Codeine,2,805,70999
561,2331,2010,OH,SCIOTO,39,145,39145,Morphine,5,805,70999
562,2339,2010,OH,STARK,39,151,39151,Fentanyl,1,2991,70999
563,2340,2010,OH,STARK,39,151,39151,Oxycodone,79,2991,70999
564,2341,2010,OH,STARK,39,151,39151,Oxymorphone,1,2991,70999
565,2345,2010,OH,SUMMIT,39,153,39153,Hydromorphone,14,1380,70999
566,2346,2010,OH,SUMMIT,39,153,39153,Methadone,5,1380,70999
567,2348,2010,OH,UNION,39,159,39159,Dextropropoxyphene,1,171,70999
568,2352,2010,OH,VAN WERT,39,161,39161,Heroin,48,149,70999
569,2354,2010,OH,VINTON,39,163,39163,Buprenorphine,1,52,70999
570,2356,2010,OH,WARREN,39,165,39165,Hydrocodone,44,842,70999
571,2359,2010,OH,WASHINGTON,39,167,39167,Heroin,34,366,70999
572,2360,2010,OH,WASHINGTON,39,167,39167,Methadone,6,366,70999
573,2366,2010,OH,WAYNE,39,169,39169,Hydromorphone,4,449,70999
574,2372,2010,OH,WOOD,39,173,39173,Methadone,5,649,70999
575,2373,2010,OH,WYANDOT,39,175,39175,Oxycodone,7,21,70999
576,2378,2011,OH,ADAMS,39,1,39001,Buprenorphine,6,314,71282
577,2379,2011,OH,ADAMS,39,1,39001,Heroin,60,314,71282
578,2380,2011,OH,ADAMS,39,1,39001,Propoxyphene,3,314,71282
579,2389,2011,OH,ASHLAND,39,5,39005,Oxycodone,55,744,71282
580,2390,2011,OH,ASHTABULA,39,7,39007,Hydrocodone,14,672,71282
581,2391,2011,OH,ASHTABULA,39,7,39007,Morphine,4,672,71282
582,2392,2011,OH,ATHENS,39,9,39009,Oxymorphone,4,747,71282
583,2393,2011,OH,AUGLAIZE,39,11,39011,Fentanyl,1,171,71282
584,2394,2011,OH,AUGLAIZE,39,11,39011,Heroin,22,171,71282
585,2395,2011,OH,AUGLAIZE,39,11,39011,Methadone,1,171,71282
586,2396,2011,OH,AUGLAIZE,39,11,39011,Propoxyphene,1,171,71282
587,2406,2010,OH,STARK,39,151,39151,Hydromorphone,9,2991,70999
588,2410,2010,OH,SUMMIT,39,153,39153,Fentanyl,3,1380,70999
589,2411,2010,OH,SUMMIT,39,153,39153,Hydrocodone,54,1380,70999
590,2420,2010,OH,TUSCARAWAS,39,157,39157,Buprenorphine,3,390,70999
591,2421,2010,OH,TUSCARAWAS,39,157,39157,Hydrocodone,14,390,70999
592,2422,2010,OH,TUSCARAWAS,39,157,39157,Morphine,2,390,70999
593,2424,2010,OH,UNION,39,159,39159,Oxycodone,23,171,70999
594,2429,2010,OH,WARREN,39,165,39165,Methadone,11,842,70999
595,2432,2010,OH,WASHINGTON,39,167,39167,Propoxyphene,2,366,70999
596,2435,2010,OH,WAYNE,39,169,39169,Oxycodone,76,449,70999
597,2436,2010,OH,WAYNE,39,169,39169,Propoxyphene,1,449,70999
598,2452,2010,OH,WOOD,39,173,39173,Propoxyphene,1,649,70999
599,2460,2011,OH,ADAMS,39,1,39001,Codeine,1,314,71282
600,2467,2011,OH,ALLEN,39,3,39003,Fentanyl,2,595,71282
601,2475,2011,OH,ASHLAND,39,5,39005,Codeine,1,744,71282
602,2476,2011,OH,ASHLAND,39,5,39005,Morphine,3,744,71282
603,2477,2011,OH,ATHENS,39,9,39009,Buprenorphine,18,747,71282
604,2478,2011,OH,ATHENS,39,9,39009,Codeine,4,747,71282
605,2479,2011,OH,ATHENS,39,9,39009,Morphine,4,747,71282
606,2487,2011,OH,BELMONT,39,13,39013,Oxycodone,54,425,71282
607,2488,2011,OH,BELMONT,39,13,39013,Oxymorphone,2,425,71282
608,2503,2011,OH,BROWN,39,15,39015,Morphine,3,213,71282
609,2513,2010,OH,STARK,39,151,39151,Meperidine,1,2991,70999
610,2518,2010,OH,SUMMIT,39,153,39153,Morphine,18,1380,70999
611,2519,2010,OH,SUMMIT,39,153,39153,Tramadol,1,1380,70999
612,2527,2010,OH,TRUMBULL,39,155,39155,Buprenorphine,10,1159,70999
613,2528,2010,OH,TRUMBULL,39,155,39155,Propoxyphene,2,1159,70999
614,2529,2010,OH,TUSCARAWAS,39,157,39157,Oxycodone,21,390,70999
615,2530,2010,OH,TUSCARAWAS,39,157,39157,Oxymorphone,1,390,70999
616,2533,2010,OH,VAN WERT,39,161,39161,Hydrocodone,6,149,70999
617,2535,2010,OH,VINTON,39,163,39163,Oxycodone,23,52,70999
618,2536,2010,OH,VINTON,39,163,39163,Oxymorphone,5,52,70999
619,2541,2010,OH,WARREN,39,165,39165,Heroin,133,842,70999
620,2542,2010,OH,WARREN,39,165,39165,Propoxyphene,2,842,70999
621,2546,2010,OH,WASHINGTON,39,167,39167,Hydrocodone,24,366,70999
622,2552,2010,OH,WAYNE,39,169,39169,Oxymorphone,2,449,70999
623,2567,2010,OH,WOOD,39,173,39173,Heroin,42,649,70999
624,2571,2010,OH,WYANDOT,39,175,39175,Heroin,2,21,70999
625,2578,2011,OH,ADAMS,39,1,39001,Hydrocodone,29,314,71282
626,2579,2011,OH,ADAMS,39,1,39001,Oxycodone,30,314,71282
627,2580,2011,OH,ADAMS,39,1,39001,Oxymorphone,4,314,71282
628,2587,2011,OH,ASHLAND,39,5,39005,Buprenorphine,6,744,71282
629,2588,2011,OH,ASHTABULA,39,7,39007,Heroin,50,672,71282
630,2589,2011,OH,ATHENS,39,9,39009,Hydromorphone,1,747,71282
631,2590,2011,OH,ATHENS,39,9,39009,Methadone,6,747,71282
632,2599,2011,OH,BELMONT,39,13,39013,Buprenorphine,9,425,71282
633,2612,2010,OH,STARK,39,151,39151,Heroin,78,2991,70999
634,2613,2010,OH,STARK,39,151,39151,Methadone,3,2991,70999
635,2621,2010,OH,TRUMBULL,39,155,39155,Codeine,4,1159,70999
636,2622,2010,OH,UNION,39,159,39159,Buprenorphine,2,171,70999
637,2625,2010,OH,VAN WERT,39,161,39161,Fentanyl,4,149,70999
638,2626,2010,OH,VAN WERT,39,161,39161,Oxycodone,6,149,70999
639,2629,2010,OH,VINTON,39,163,39163,Hydrocodone,5,52,70999
640,2630,2010,OH,VINTON,39,163,39163,Morphine,1,52,70999
641,2635,2010,OH,WARREN,39,165,39165,Buprenorphine,8,842,70999
642,2636,2010,OH,WARREN,39,165,39165,Dextropropoxyphene,2,842,70999
643,2640,2010,OH,WAYNE,39,169,39169,Codeine,2,449,70999
644,2649,2010,OH,WYANDOT,39,175,39175,Methadone,2,21,70999
645,2662,2011,OH,ALLEN,39,3,39003,Meperidine,2,595,71282
646,2668,2011,OH,ASHLAND,39,5,39005,Heroin,56,744,71282
647,2669,2011,OH,ASHLAND,39,5,39005,Methadone,3,744,71282
648,2670,2011,OH,ASHTABULA,39,7,39007,Buprenorphine,5,672,71282
649,2671,2011,OH,ASHTABULA,39,7,39007,Codeine,2,672,71282
650,2672,2011,OH,ATHENS,39,9,39009,Heroin,91,747,71282
651,2673,2011,OH,AUGLAIZE,39,11,39011,Oxycodone,9,171,71282
652,2682,2011,OH,BELMONT,39,13,39013,Hydromorphone,3,425,71282
653,2697,2011,OH,BROWN,39,15,39015,Heroin,29,213,71282
654,2698,2011,OH,BROWN,39,15,39015,Methadone,7,213,71282
655,2710,2010,OH,WASHINGTON,39,167,39167,Buprenorphine,9,366,70999
656,2711,2010,OH,WASHINGTON,39,167,39167,Morphine,5,366,70999
657,2713,2010,OH,WAYNE,39,169,39169,Hydrocodone,19,449,70999
658,2723,2010,OH,WOOD,39,173,39173,Buprenorphine,2,649,70999
659,2724,2010,OH,WOOD,39,173,39173,Hydrocodone,15,649,70999
660,2725,2010,OH,WOOD,39,173,39173,Morphine,1,649,70999
661,2733,2011,OH,ADAMS,39,1,39001,Hydromorphone,2,314,71282
662,2741,2011,OH,ALLEN,39,3,39003,Buprenorphine,5,595,71282
663,2742,2011,OH,ALLEN,39,3,39003,Codeine,2,595,71282
664,2743,2011,OH,ALLEN,39,3,39003,Hydrocodone,18,595,71282
665,2747,2011,OH,ASHTABULA,39,7,39007,Methadone,5,672,71282
666,2748,2011,OH,AUGLAIZE,39,11,39011,Morphine,5,171,71282
667,2759,2011,OH,BELMONT,39,13,39013,Fentanyl,2,425,71282
668,2760,2011,OH,BELMONT,39,13,39013,Heroin,8,425,71282
669,2761,2011,OH,BELMONT,39,13,39013,Propoxyphene,1,425,71282
670,2801,2011,OH,CLERMONT,39,25,39025,Oxycodone,102,890,71282
671,2802,2011,OH,CLERMONT,39,25,39025,Oxymorphone,17,890,71282
672,2803,2011,OH,CLERMONT,39,25,39025,Tramadol,2,890,71282
673,2806,2010,OH,WAYNE,39,169,39169,Buprenorphine,3,449,70999
674,2807,2010,OH,WAYNE,39,169,39169,Morphine,8,449,70999
675,2813,2010,OH,WILLIAMS,39,171,39171,Heroin,1,4,70999
676,2823,2011,OH,ADAMS,39,1,39001,Morphine,4,314,71282
677,2828,2011,OH,ALLEN,39,3,39003,Heroin,63,595,71282
678,2829,2011,OH,ALLEN,39,3,39003,Methadone,7,595,71282
679,2835,2011,OH,ATHENS,39,9,39009,Oxycodone,138,747,71282
680,2836,2011,OH,AUGLAIZE,39,11,39011,Hydrocodone,5,171,71282
681,2845,2011,OH,BELMONT,39,13,39013,Hydrocodone,30,425,71282
682,2863,2011,OH,BUTLER,39,17,39017,Fentanyl,1,1849,71282
683,2864,2011,OH,BUTLER,39,17,39017,Hydromorphone,2,1849,71282
684,2888,2011,OH,CLERMONT,39,25,39025,Methadone,11,890,71282
685,2889,2011,OH,CLINTON,39,27,39027,Tramadol,1,360,71282
686,2893,2011,OH,COLUMBIANA,39,29,39029,Oxycodone,12,365,71282
687,2894,2011,OH,COLUMBIANA,39,29,39029,Oxymorphone,1,365,71282
688,2895,2011,OH,COSHOCTON,39,31,39031,Heroin,11,42,71282
689,2896,2011,OH,CRAWFORD,39,33,39033,Oxycodone,17,174,71282
690,2897,2011,OH,CRAWFORD,39,33,39033,Oxymorphone,1,174,71282
691,2905,2011,OH,CUYAHOGA,39,35,39035,Oxycodone,223,3754,71282
692,2906,2011,OH,CUYAHOGA,39,35,39035,Oxymorphone,25,3754,71282
693,2908,2010,OH,LORAIN,39,93,39093,Hydrocodone,8,232,70999
694,2912,2010,OH,LUCAS,39,95,39095,Heroin,333,1995,70999
695,2913,2010,OH,LUCAS,39,95,39095,Propoxyphene,4,1995,70999
696,2919,2010,OH,MADISON,39,97,39097,Codeine,4,447,70999
697,2920,2010,OH,MADISON,39,97,39097,Hydrocodone,20,447,70999
698,2921,2010,OH,MAHONING,39,99,39099,Buprenorphine,36,2309,70999
699,2922,2010,OH,MAHONING,39,99,39099,Morphine,9,2309,70999
700,2935,2010,OH,MEDINA,39,103,39103,Buprenorphine,21,744,70999
701,2940,2010,OH,MIAMI,39,109,39109,Codeine,2,458,70999
702,2941,2010,OH,MIAMI,39,109,39109,Oxycodone,18,458,70999
703,2942,2010,OH,MIAMI,39,109,39109,Oxymorphone,1,458,70999
704,2944,2010,OH,MONROE,39,111,39111,Morphine,1,2,70999
705,2967,2010,OH,OTTAWA,39,123,39123,Hydrocodone,8,231,70999
706,2968,2010,OH,OTTAWA,39,123,39123,Methadone,3,231,70999
707,2976,2010,OH,PERRY,39,127,39127,Hydrocodone,8,211,70999
708,2977,2010,OH,PERRY,39,127,39127,Methadone,7,211,70999
709,2984,2010,OH,PICKAWAY,39,129,39129,Heroin,42,463,70999
710,2985,2010,OH,PICKAWAY,39,129,39129,Propoxyphene,1,463,70999
711,2988,2010,OH,PORTAGE,39,133,39133,Heroin,94,1263,70999
712,2989,2010,OH,PORTAGE,39,133,39133,Hydrocodone,34,1263,70999
713,2990,2010,OH,PORTAGE,39,133,39133,Methadone,5,1263,70999
714,3001,2010,OH,RICHLAND,39,139,39139,Codeine,2,617,70999
715,3002,2010,OH,RICHLAND,39,139,39139,Oxycodone,46,617,70999
716,3003,2010,OH,RICHLAND,39,139,39139,Oxymorphone,1,617,70999
717,3012,2010,OH,SANDUSKY,39,143,39143,Heroin,7,158,70999
718,3013,2010,OH,SANDUSKY,39,143,39143,Methadone,4,158,70999
719,3016,2010,OH,SCIOTO,39,145,39145,Hydrocodone,41,805,70999
720,3019,2010,OH,SENECA,39,147,39147,Heroin,24,225,70999
721,3020,2010,OH,SENECA,39,147,39147,Methadone,1,225,70999
722,3022,2010,OH,SHELBY,39,149,39149,Buprenorphine,1,383,70999
723,3030,2010,OH,STARK,39,151,39151,Hydrocodone,67,2991,70999
724,3031,2010,OH,STARK,39,151,39151,Tramadol,9,2991,70999
725,3033,2010,OH,SUMMIT,39,153,39153,Buprenorphine,18,1380,70999
726,3034,2010,OH,SUMMIT,39,153,39153,Meperidine,1,1380,70999
727,3036,2010,OH,TRUMBULL,39,155,39155,Morphine,5,1159,70999
